DATE,2021-04-17
New York City Recovery Index,-0.14781594138248266
Covid-19 Hospitalizations Index,1.7938293900664348
Unemployment Claims Index,10.021755539500202
Home Sales Index,-5.586221500670547
Rental Inventory Index,1.1037409228089885
Subway Mobility Index,-0.5571428571428569
Restaurant Reservations Index,-7.662857142857135
