DATE,2021-10-02
New York City Recovery Index,1.029668906887892
Covid-19 Hospitalizations Index,3.395707940927018
Unemployment Claims Index,2.39558675568545
Home Sales Index,-3.002393671829168
Rental Inventory Index,0.021969559401256333
Subway Mobility Index,0.05714285714284273
Restaurant Reservations Index,3.3100000000000023
