DATE,2021-08-07
New York City Recovery Index,0.7089321497204111
Covid-19 Hospitalizations Index,-2.6748539303144696
Unemployment Claims Index,11.827939978859803
Home Sales Index,1.8548553031311599
Rental Inventory Index,-5.462919881925444
Subway Mobility Index,0.028571428571424917
Restaurant Reservations Index,-1.3200000000000003
