DATE,2021-12-04
New York City Recovery Index,16.61948596453334
Covid-19 Hospitalizations Index,-4.124336504355284
Unemployment Claims Index,-18.739749359120978
Home Sales Index,119.85875380397651
Rental Inventory Index,10.456533560985477
Subway Mobility Index,-2.5142857142857125
Restaurant Reservations Index,-5.219999999999999
