DATE,2021-06-05
New York City Recovery Index,-1.182150343933614
Covid-19 Hospitalizations Index,3.0566414674284204
Unemployment Claims Index,4.770101046858095
Home Sales Index,-18.997701796351038
Rental Inventory Index,1.726628647034289
Subway Mobility Index,2.685714285714276
Restaurant Reservations Index,-0.33428571428570564
