DATE,2021-09-04
New York City Recovery Index,0.836195967232527
Covid-19 Hospitalizations Index,-0.1708913375310317
Unemployment Claims Index,10.14612365215443
Home Sales Index,-10.670983989926242
Rental Inventory Index,4.397213192983742
Subway Mobility Index,2.1857142857142904
Restaurant Reservations Index,-0.8699999999999974
