DATE,2021-07-03
New York City Recovery Index,0.3427602244346417
Covid-19 Hospitalizations Index,0
Unemployment Claims Index,0.9536506335834005
Home Sales Index,-9.516432235331905
Rental Inventory Index,5.380771519784986
Subway Mobility Index,1.7285714285714207
Restaurant Reservations Index,3.509999999999998
