DATE,2021-09-25
New York City Recovery Index,3.057572982951257
Covid-19 Hospitalizations Index,0.8606615731726279
Unemployment Claims Index,-6.460686888785908
Home Sales Index,24.933161882383416
Rental Inventory Index,-5.324841526205461
Subway Mobility Index,2.057142857142857
Restaurant Reservations Index,2.280000000000001
