DATE,2021-05-01
New York City Recovery Index,12.274126231559407
Covid-19 Hospitalizations Index,2.7555079556503657
Unemployment Claims Index,69.29807478224865
Home Sales Index,-0.5182357408205576
Rental Inventory Index,3.313696106563661
Subway Mobility Index,-2.242857142857133
Restaurant Reservations Index,1.03857142857143
