DATE,2021-10-30
New York City Recovery Index,-6.790064440494973
Covid-19 Hospitalizations Index,1.8452670805759723
Unemployment Claims Index,-5.777813592248648
Home Sales Index,-28.712647828834548
Rental Inventory Index,-3.585192302462616
Subway Mobility Index,0.10000000000001563
Restaurant Reservations Index,-4.609999999999999
