DATE,2021-04-03
New York City Recovery Index,-5.136730143612688
Covid-19 Hospitalizations Index,1.492405797476259
Unemployment Claims Index,-6.258982673054096
Home Sales Index,-24.651162790697697
Rental Inventory Index,2.6730730903136717
Subway Mobility Index,-2.571428571428555
Restaurant Reservations Index,-1.5042857142857144
