DATE,2021-11-13
New York City Recovery Index,0.8026452894480371
Covid-19 Hospitalizations Index,-1.045012772076582
Unemployment Claims Index,6.069522076441601
Home Sales Index,-9.098469198580432
Rental Inventory Index,-0.6301683690963813
Subway Mobility Index,1.1000000000000014
Restaurant Reservations Index,8.419999999999995
