DATE,2021-10-23
New York City Recovery Index,2.1374861407202843
Covid-19 Hospitalizations Index,2.9924385862860845
Unemployment Claims Index,0.6552699602045919
Home Sales Index,7.8002090324000335
Rental Inventory Index,-1.490143591711771
Subway Mobility Index,1.9571428571428697
Restaurant Reservations Index,0.9099999999999966
