DATE,2021-07-17
New York City Recovery Index,-0.2607527068135198
Covid-19 Hospitalizations Index,-4.082658643220796
Unemployment Claims Index,22.472164604935827
Home Sales Index,-25.84126984126985
Rental Inventory Index,1.2229619243880308
Subway Mobility Index,0.11428571428569967
Restaurant Reservations Index,4.549999999999997
