DATE,2021-08-28
New York City Recovery Index,-3.5566171759535194
Covid-19 Hospitalizations Index,1.7284037334942752
Unemployment Claims Index,-12.607262113863285
Home Sales Index,7.70505385252693
Rental Inventory Index,-6.645898527879041
Subway Mobility Index,-5.8999999999999915
Restaurant Reservations Index,-5.6199999999999974
