DATE,2021-11-06
New York City Recovery Index,2.3214172016061667
Covid-19 Hospitalizations Index,-0.10427299822954694
Unemployment Claims Index,0.03622508928492607
Home Sales Index,3.527881286794724
Rental Inventory Index,7.01295554607259
Subway Mobility Index,1.085714285714296
Restaurant Reservations Index,2.3700000000000045
