DATE,2021-09-18
New York City Recovery Index,1.0320944284701454
Covid-19 Hospitalizations Index,0.3157527565565914
Unemployment Claims Index,1.2671334638830913
Home Sales Index,5.426142127298547
Rental Inventory Index,0.3249667945111412
Subway Mobility Index,-0.5714285714285623
Restaurant Reservations Index,-0.5700000000000003
