DATE,2021-10-16
New York City Recovery Index,1.7622779183145667
Covid-19 Hospitalizations Index,2.3506378007076236
Unemployment Claims Index,10.990284456381751
Home Sales Index,1.2349190547299145
Rental Inventory Index,-2.4421738019319434
Subway Mobility Index,-0.6999999999999957
Restaurant Reservations Index,-0.8599999999999994
