DATE,2021-04-10
New York City Recovery Index,5.248661254842247
Covid-19 Hospitalizations Index,1.5206276711620106
Unemployment Claims Index,2.552228142791286
Home Sales Index,23.038259564891234
Rental Inventory Index,-2.3305764212196323
Subway Mobility Index,1.1571428571428584
Restaurant Reservations Index,5.554285714285712
