DATE,2021-07-31
New York City Recovery Index,-0.6940515377229417
Covid-19 Hospitalizations Index,-4.799239106527878
Unemployment Claims Index,-17.372642419015676
Home Sales Index,16.795203125615785
Rental Inventory Index,4.300940602161489
Subway Mobility Index,-1.1285714285714334
Restaurant Reservations Index,-1.9600000000000009
